Lab_No,Sex,Age,Town,Range,Section,Tag_Date,TB+
F-2333,female,2.5,27N,05E,16,1997-11-22,Neg
F-2351,male,1.5,30N,05E,6,1997-11-15,Neg
F-2329,male,1.5,30N,05E,3,1997-11-15,Neg
F-2352,male,3.5,31N,05E,28,1997-11-22,Neg
F-2327,male,1.5,31N,06E,36,1997-11-16,Neg
F-2317,male,3.5,29N,04E,9,1997-11-15,Neg
F-2316,female,1.5,29N,07E,21,1997-11-23,Neg
F-2315,female,8.5,28N,04E,Q,1997-11-20,Neg
F-2314,male,1.5,31N,06E,36,1997-11-19,Neg
F-2313,male,2.5,30N,05E,3,1997-11-15,Neg
F-2312,female,1.5,30N,04E,20,1997-11-24,Neg
F-2332,female,4.5,28N,07E,34,1997-11-15,Neg
F-2369,male,1.5,29N,05E,15,1997-11-20,Neg
F-2588,male,2.5,29N,05E,32,1997-11-15,Neg
F-2392,female,10.5,31N,05E,36,1997-11-22,Neg
F-2390,male,1.5,30N,05E,6,1997-11-15,Neg
F-2389,male,1.5,30N,06E,36,1997-11-15,Neg
F-2383,female,4.5,30N,06E,9,1997-11-23,Neg
F-2381,male,1.5,30N,06E,31,1997-11-15,Neg
F-2346,male,2.5,28N,04E,17,1997-11-16,Neg
F-2371,male,1.5,31N,05E,36,1997-11-22,Neg
F-2306,male,2.5,31N,06E,25,1997-11-17,Neg
F-2368,female,1.5,28N,05E,14,1997-11-20,Neg
F-2367,female,4.5,28N,04E,15,1997-11-17,Neg
F-2366,female,3.5,27N,06E,30,1997-11-17,Neg
F-2362,male,1.5,28N,04E,17,1997-11-16,Neg
F-2361,female,1.5,28N,04E,15,1997-11-15,Neg
F-2360,male,1.5,30N,05E,1,1997-11-15,Neg
F-2353,male,1.5,31N,06E,36,1997-11-16,Neg
F-2372,female,3.5,27N,06E,33,1997-11-21,Neg
F-2252,female,4.5,30N,04E,13,1997-11-22,Neg
F-2265,male,2.5,28N,04E,15,1997-11-16,Neg
F-2264,male,2.5,28N,04E,2,1997-11-16,Neg
F-2263,male,1.5,30N,05E,3,1997-11-15,Neg
F-2261,male,2.5,29N,04E,8,1997-11-24,Neg
F-2260,male,1.5,29N,05E,34,1997-11-15,Neg
F-2255,female,1.5,30N,06E,12,1997-11-24,Neg
F-2308,male,1.5,30N,04E,1,1997-11-16,Neg
F-2253,male,1.5,28N,04E,16,1997-11-22,Neg
F-2269,female,5.5,28N,06E,7,1997-11-19,Neg
F-2249,male,1.5,28N,04E,15,1997-11-24,Neg
F-2248,female,8.5,27N,07E,21,1997-11-24,Neg
F-2247,male,1.5,28N,04E,17,1997-11-17,Neg
F-2246,female,6.5,28N,04E,15,1997-11-15,Neg
F-2245,male,3.5,30N,06E,5,1997-11-15,Neg
F-2243,female,8.5,28N,04E,15,1997-11-24,Neg
F-2239 (F2034),female,4.5,28N,06E,13,1997-11-22,Neg
F-2254,male,2.5,29N,04E,8,1997-11-24,Neg
F-2281,male,2.5,30N,04E,20,1997-11-15,Neg
F-2397,female,2.5,30N,06E,4,1997-11-17,Neg
F-2305,male,1.5,29N,05E,1,1997-11-20,Neg
F-2300,male,3.5,30N,05E,3,1997-11-15,Neg
F-2299,male,3.5,27N,06E,33,1997-11-18,Neg
F-2295,male,4.5,29N,06E,10,1997-11-15,Neg
F-2293,female,3.5,30N,06E,5,1997-11-15,Neg
F-2291,female,1.5,26N,06E,12,1997-11-24,Neg
F-2267,male,1.5,27N,07E,9,1997-11-19,Neg
F-2285,male,2.5,29N,05E,34,1997-11-15,Neg
F-2268,male,1.5,28N,04E,16,1997-11-19,Neg
F-2280,male,1.5,30N,06E,12,1997-11-15,Neg
F-2279,male,1.5,30N,06E,10,1997-11-15,Neg
F-2275,male,1.5,28N,04E,17,1997-11-15,Neg
F-2274,male,1.5,28N,04E,16,1997-11-23,Neg
F-2273,male,1.5,30N,06E,12,1997-11-23,Neg
F-2271,male,1.5,28N,04E,12,1997-11-23,Neg
F-2307,female,5.5,31N,05E,29,1997-11-22,Neg
F-2289,female,8.5,26N,07E,7,1997-11-15,Neg
F-2557,male,1.5,29N,05E,32,1997-11-17,Neg
F-2394,male,1.5,30N,05E,22,1997-11-19,Neg
F-2565,male,2.5,27N,03E,11,1997-11-17,Neg
F-2564,female,4.5,27N,07E,8,1997-11-24,Neg
F-2563,male,3.5,27N,05E,10,1997-11-15,Neg
F-2562,male,1.5,27N,06E,32,1997-11-16,Neg
F-2560,male,2.5,27N,05E,10,1997-11-15,Neg
F-2567,male,1.5,29N,05E,32,1997-11-16,Neg
F-2558,female,3.5,28N,05E,34,1997-11-16,Neg
F-2568,male,1.5,27N,03E,11,1997-11-21,Neg
F-2549,male,1.5,29N,07E,29,1997-11-15,Neg
F-2546,male,2.5,27N,05E,10,1997-11-16,Neg
F-2542,male,2.5,31N,06E,24,1997-11-21,Neg
F-2534,male,2.5,30N,06E,7,1997-11-19,Neg
F-2533,male,5.5,30N,04E,17,1997-11-19,Neg
F-2517,male,2.5,29N,04E,10,1997-11-20,Neg
F-2509,male,1.5,29N,06E,23,1997-11-15,Neg
F-2559,female,0.5,27N,07E,8,1997-11-24,Neg
F-2580,male,2.5,29N,04E,9,1997-11-07,Neg
F-2605,male,2.5,29N,04E,7,1997-11-15,Neg
F-2596,male,1.5,30N,03E,13,1997-11-16,Neg
F-2589,female,9.5,28N,06E,13,1997-11-15,Neg
F-2908,male,1.5,28N,05E,2,1997-11-18,Neg
F-2586,male,2.5,29N,05E,32,1997-11-24,Neg
F-2923,female,3.5,29N,06E,14,1997-11-26,Neg
F-2566,male,2.5,27N,03E,11,1997-11-16,Neg
F-2581,male,3.5,29N,06E,33,1997-11-17,Neg
F-2502,male,2.5,30N,04E,23,1997-11-16,Neg
F-2577,male,1.5,28N,05E,8,1997-11-24,Neg
F-2575,female,5.5,29N,04E,9,1997-11-16,Neg
F-2574,male,1.5,29N,05E,32,1997-11-16,Neg
F-2572,male,0.5,28N,07E,21,1997-11-20,Neg
F-2571,female,1.5,27N,03E,11,1997-11-20,Neg
F-2570,female,0.5,28N,06E,28,1997-11-24,Neg
F-2569,female,3.5,27N,03E,11,1997-11-16,Neg
F-2582,male,2.5,28N,05E,6,1997-11-15,Neg
F-2435,male,3.5,27N,06E,15,1997-11-15,Neg
F-2450,female,2.5,28N,06E,17,1997-11-01,Neg
F-2449,male,1.5,28N,05E,36,1997-11-15,Neg
F-2447,male,1.5,29N,06E,3,1997-11-17,Neg
F-2445,male,0.5,29N,06E,15,1997-11-24,Neg
F-2444,male,2.5,30N,03E,25,1997-11-15,Neg
F-2443,male,2.5,27N,06E,30,1997-11-20,Neg
F-2505,male,3.5,27N,07E,3,1997-11-20,Neg
F-2440,female,5.5,28N,06E,3,1997-10-25,Neg
F-2458,male,0.5,29N,06E,17,1997-11-11,Neg
F-2433,male,1.5,28N,07E,18,1997-11-15,Neg
F-2428,female,5.5,29N,04E,10,1997-11-17,Neg
F-2427,male,3.5,29N,04E,10,1997-11-15,Neg
F-2426,female,2.5,29N,04E,9,1997-11-17,Neg
F-2408,male,1.5,28N,07E,8,1997-11-17,Neg
F-2404,male,1.5,31N,05E,36,1997-11-22,Neg
F-2403,male,1.5,27N,07E,17,1997-11-22,Neg
F-2442,male,2.5,28N,03E,1,1997-11-21,Neg
F-2477,male,1.5,29N,04E,28,1997-11-21,Neg
F-2610,female,2.5,28N,03E,14,1997-11-28,Neg
F-2498,male,1.5,28N,07E,19,1997-11-15,Neg
F-2494,male,2.5,30N,06E,29,1997-11-23,Neg
F-2493,male,1.5,28N,03E,36,1997-11-20,Neg
F-2489,female,2.5,28N,06E,22,1997-11-16,Neg
F-2485,male,1.5,29N,06E,8,1997-11-21,Neg
F-2481,female,3.5,28N,03E,36,1997-11-19,Neg
F-2454,male,1.5,28N,05E,36,1997-11-15,Neg
F-2478,male,2.5,29N,06E,23,1997-11-18,Neg
F-2455,female,1.5,27N,07E,8,1997-11-17,Neg
F-2476,male,1.5,31N,06E,36,1997-11-19,Neg
F-2472,male,2.5,27N,05E,7,1997-11-21,Neg
F-2467,male,2.5,27N,04E,15,1997-11-25,Neg
F-2464,male,2.5,30N,04E,17,1997-10-27,Neg
F-2462,male,1.5,30N,04E,31,1997-11-17,Neg
F-2460,female,7.5,29N,06E,3,1997-11-24,Neg
F-2503,male,1.5,29N,05E,33,1997-11-16,Neg
F-2479,male,1.5,27N,04E,8,1997-11-25,Neg
F-3439,male,3.5,29N,04E,35,1997-11-20,Neg
F-3423,female,2.5,28N,06E,4,1997-11-28,Neg
F-3452,female,3.5,29N,05E,19,1997-11-18,Neg
F-3451,male,1.5,29N,04E,25,1997-11-16,Neg
F-3448,female,2.5,28N,08E,31,1997-12-14,Neg
F-3445,female,1.5,28N,03E,26,1997-11-27,Neg
F-3443,male,2.5,27N,06E,9,1997-11-16,Neg
F-3455,female,0.5,29N,05E,19,1997-11-18,Neg
F-3440,female,1.5,29N,05E,20,1997-11-15,Neg
F-3457,male,4.5,30N,05E,16,1997-11-26,Neg
F-3437,female,2.5,27N,06E,8,1997-11-22,Neg
F-3436,male,3.5,29N,04E,2,1997-11-22,Neg
F-3435,male,1.5,29N,04E,26,1997-11-22,Neg
F-3430,female,7.5,29N,05E,16,1997-11-17,Neg
F-3429,female,2.5,29N,05E,20,1997-11-15,Neg
F-3426,female,1.5,31N,04E,36,1997-11-15,Neg
F-3493,female,4.5,30N,04E,16,1997-12-15,Neg
F-3441,male,1.5,28N,06E,27,1997-11-15,Neg
F-3475,female,2.5,27N,05E,8,1997-11-19,Neg
F-3312,male,1.5,27N,05E,2,1997-11-22,Neg
F-3490,male,1.5,27N,07E,4,1997-11-17,Neg
F-3486,male,2.5,30N,04E,18,1997-12-13,Neg
F-3485,female,6.5,28N,05E,21,1997-12-13,Neg
F-3484,female,8.5,31N,05E,27,1997-12-12,Neg
F-3478,male,0.5,27N,07E,31,1997-12-14,Neg
F-3453,male,1.5,29N,05E,12,1997-11-18,Neg
F-3476,male,1.5,27N,05E,5,1997-11-19,Neg
F-3422,male,2.5,28N,06E,22,1997-11-15,Neg
F-3474,male,2.5,27N,05E,8,1997-11-19,Neg
F-3472,male,1.5,27N,06E,8,1997-11-28,Neg
F-3469,male,1.5,30N,07E,7,1997-10-01,Neg
F-3463,male,1.5,29N,05E,9,1997-11-15,Neg
F-3461,male,2.5,29N,04E,26,1997-11-23,Neg
F-3459,male,2.5,29N,04E,14,1997-11-19,Neg
F-3458,female,1.5,29N,04E,23,1997-11-20,Neg
F-3477,female,8.5,27N,07E,32,1997-12-15,Neg
F-3330,male,2.5,29N,04E,12,1997-11-24,Neg
F-3424,female,1.5,29N,06E,29,1997-11-27,Neg
F-3351,male,1.5,30N,06E,24,1997-11-30,Neg
F-3350,female,2.5,27N,04E,15,1997-11-16,Neg
F-3346,male,1.5,29N,03E,1,1997-11-18,Neg
F-3345,male,2.5,28N,06E,30,1997-11-17,Neg
F-3337,female,1.5,28N,05E,15,1997-11-23,Neg
F-3370,male,2.5,29N,05E,12,1997-11-15,Neg
F-3331,male,2.5,30N,04E,22,1997-11-16,Neg
F-3371,male,3.5,27N,06E,14,1997-11-20,Neg
F-3329,male,2.5,29N,06E,19,1997-11-16,Neg
F-3327,male,1.5,28N,06E,30,1997-11-22,Neg
F-3325,male,1.5,29N,06E,19,1997-11-15,Neg
F-3323,male,2.5,29N,04E,3,1997-11-27,Neg
F-3320,female,1.5,28N,03E,14,1997-11-28,Neg
F-3316,male,1.5,29N,06E,19,1997-11-17,Neg
F-2917,female,4.5,30N,04E,12,1997-11-25,Neg
F-3334,male,2.5,30N,04E,22,1997-11-17,Neg
F-3408,male,1.5,27N,07E,18,1997-11-15,Neg
F-3420,female,7.5,28N,04E,24,1997-11-29,Neg
F-3418,male,1.5,26N,06E,1,1997-11-15,Neg
F-3417,male,1.5,27N,05E,12,1997-11-15,Neg
F-3416,male,1.5,28N,08E,19,1997-11-29,Neg
F-3415,male,2.5,28N,05E,36,1997-11-16,Neg
F-3414,male,3.5,27N,05E,12,1997-11-15,Neg
F-3357,male,1.5,27N,06E,17,1997-11-17,Neg
F-3410,female,1.5,26N,07E,4,1997-11-13,Neg
F-3494,male,2.5,28N,05E,12,1997-11-16,Neg
F-3407,female,3.5,26N,07E,9,1997-11-17,Neg
F-3404,female,2.5,27N,07E,36,1997-11-30,Neg
F-3399,male,1.5,28N,07E,13,1997-11-16,Neg
F-3398,male,1.5,28N,07E,13,1997-11-16,Neg
F-3387,male,0.5,27N,07E,35,1997-11-30,Neg
F-3379,female,2.5,27N,05E,11,1997-12-03,Neg
F-3376,male,1.5,27N,06E,19,1997-11-24,Neg
F-3411,male,1.5,28N,05E,6,1997-11-13,Neg
F-3599,male,2.5,30N,06E,11,1997-11-26,Neg
F-3575,female,12.5,28N,04E,17,1997-12-19,Neg
F-3614,male,1.5,27N,07E,3,1997-11-18,Neg
F-3613,male,1.5,28N,06E,12,1997-11-17,Neg
F-3612,male,1.5,28N,06E,12,1997-11-17,Neg
F-3609,female,5.5,30N,06E,20,1997-12-13,Neg
F-3608,male,1.5,29N,06E,8,1997-12-13,Neg
F-3617,male,1.5,27N,07E,6,1997-11-16,Neg
F-3602,female,4.5,28N,06E,5,1997-12-20,Neg
F-3618,female,2.5,27N,07E,32,1997-12-20,Neg
F-3595,female,5.5,31N,07E,30,1997-12-13,Neg
F-3594,female,1.5,30N,04E,16,1997-12-21,Neg
F-3584,female,2.5,29N,04E,15,1997-12-20,Neg
F-3583,male,2.5,30N,05E,25,1997-11-25,Neg
F-3581,female,4.5,29N,05E,28,1997-12-16,Neg
F-3578,male,2.5,30N,03E,25,1997-11-15,Neg
F-3492,female,1.5,27N,06E,12,1997-12-17,Neg
F-3604,female,9.5,29N,04E,17,1997-12-19,Neg
F-3637,female,2.5,29N,05E,2,1997-11-15,Neg
F-3649,male,2.5,30N,04E,16,1997-10-25,Neg
F-3646,female,11.5,29N,05E,35,1997-12-20,Neg
F-3645,female,0.5,29N,05E,35,1997-12-20,Neg
F-3644,female,3.5,29N,05E,2,1997-11-28,Neg
F-3643,male,1.5,28N,08E,19,1997-11-29,Neg
F-3642,male,1.5,28N,08E,19,1997-11-18,Neg
F-3616,female,1.5,29N,04E,17,1997-12-21,Neg
F-3638,male,1.5,29N,05E,2,1997-12-12,Neg
F-3570,female,2.5,26N,07E,1,1997-12-28,Neg
F-3636,female,4.5,29N,05E,2,1997-11-26,Neg
F-3633,female,3.5,28N,04E,23,1997-12-01,Neg
F-3632,male,2.5,28N,06E,13,1997-11-15,Neg
F-3631,female,2.5,28N,04E,23,1997-12-01,Neg
F-3628,female,6.5,29N,04E,16,1997-12-24,Neg
F-3627,female,1.5,28N,05E,23,1997-12-16,Neg
F-3626,female,6.5,28N,05E,23,1997-12-17,Neg
F-3641,female,3.5,30N,05E,11,1997-12-28,Neg
F-3511,male,0.5,28N,06E,30,1997-12-16,Neg
F-3577,male,1.5,29N,04E,16,1997-12-20,Neg
F-3533,female,5.5,30N,06E,13,1997-12-26,Neg
F-3531,male,1.5,30N,03E,36,1997-12-15,Neg
F-3528,female,1.5,27N,06E,4,1997-12-13,Neg
F-3524,male,1.5,28N,06E,4,1997-11-15,Neg
F-3519,female,0.5,28N,04E,12,1997-11-15,Neg
F-3536,female,3.5,27N,06E,16,1997-12-20,Neg
F-3517,male,1.5,28N,04E,12,1997-11-16,Neg
F-3537,female,1.5,27N,06E,24,1997-10-04,Neg
F-3508,male,0.5,28N,04E,12,1997-11-22,Neg
F-3507,female,8.5,28N,04E,12,1997-11-16,Neg
F-3506,male,0.5,28N,04E,12,1997-11-22,Neg
F-3504,female,4.5,27N,05E,13,1997-11-16,Neg
F-3503,male,2.5,30N,05E,1,1997-11-15,Neg
F-3502,male,1.5,29N,05E,27,1997-11-23,Neg
F-3496,male,2.5,30N,07E,19,1997-12-16,Neg
F-3518,female,8.5,28N,06E,4,1997-11-22,Neg
F-3550,female,1.5,28N,06E,7,1998-01-02,Neg
F-3568,female,5.5,29N,05E,26,1997-11-30,Neg
F-3564,female,3.5,29N,05E,26,1997-11-29,Neg
F-3563,female,12.5,29N,05E,26,1997-12-12,Neg
F-3560,female,7.5,27N,05E,10,1997-12-17,Neg
F-3559,female,1.5,28N,06E,5,1997-12-14,Neg
F-3557,male,3.5,27N,07E,36,1997-12-19,Neg
F-3534,female,4.5,27N,06E,24,1997-10-04,Neg
F-3554,male,1.5,28N,07E,14,1997-12-21,Neg
F-3306,male,2.5,30N,04E,22,1997-11-15,Neg
F-3549,female,4.5,28N,06E,7,1998-01-02,Neg
F-3547,male,2.5,30N,03E,25,1997-11-30,Neg
F-3545,male,1.5,29N,04E,4,1997-11-21,Neg
F-3544,female,7.5,29N,05E,35,1997-12-13,Neg
F-3543,male,3.5,29N,03E,1,1997-12-16,Neg
F-3539,male,0.5,27N,06E,24,1997-11-19,Neg
F-3538,male,0.5,27N,06E,24,1997-11-15,Neg
F-3555,female,4.5,29N,04E,23,1997-12-16,Neg
F-3009,female,3.5,30N,05E,24,1997-11-30,Neg
F-2993,female,4.5,28N,05E,9,1997-11-27,Neg
F-3020,female,5.5,30N,05E,21,1997-11-15,Neg
F-3019,male,1.5,30N,06E,20,1997-11-15,Neg
F-3018,male,1.5,29N,04E,8,1997-11-15,Neg
F-3017,female,4.5,30N,05E,14,1997-11-27,Neg
F-3016,male,2.5,30N,04E,27,1997-11-27,Neg
F-3024,female,8.5,28N,03E,13,1997-11-29,Neg
F-3010,male,1.5,29N,05E,3,1997-11-26,Neg
F-3027,female,5.5,30N,06E,24,1997-11-29,Neg
F-3008,female,2.5,29N,07E,33,1997-11-15,Neg
F-3007,male,2.5,27N,07E,6,1997-11-30,Neg
F-3005,male,1.5,27N,05E,11,1997-11-30,Neg
F-3003,female,3.5,27N,07E,6,1997-11-30,Neg
F-3001,female,3.5,27N,06E,4,1997-11-30,Neg
F-2998,female,10.5,28N,03E,23,1997-12-01,Neg
F-3082,female,4.5,28N,07E,29,1997-11-16,Neg
F-3014,male,1.5,30N,06E,32,1997-11-18,Neg
F-3044,male,2.5,27N,05E,16,1997-11-28,Neg
F-3313,male,1.5,27N,04E,15,1997-11-22,Neg
F-3073,female,4.5,30N,04E,35,1997-11-28,Neg
F-3070,male,2.5,29N,07E,32,1997-11-29,Neg
F-3061,male,1.5,27N,07E,19,1997-11-19,Neg
F-3060,male,3.5,30N,06E,25,1997-11-27,Neg
F-3058,female,3.5,27N,06E,5,1997-11-28,Neg
F-3021,female,4.5,28N,07E,18,1997-11-15,Neg
F-3045,male,1.5,30N,06E,12,1997-11-28,Neg
F-2991,male,1.5,30N,05E,22,1997-11-16,Neg
F-3042,female,1.5,30N,06E,32,1997-11-18,Neg
F-3039,female,6.5,27N,07E,1,1997-11-29,Neg
F-3038,female,5.5,28N,05E,6,1997-11-17,Neg
F-3036,female,12.5,28N,05E,29,1997-11-24,Neg
F-3035,male,1.5,27N,04E,12,1997-11-24,Neg
F-3031,male,1.5,29N,07E,30,1997-11-23,Neg
F-3028,male,4.5,29N,05E,22,1997-11-21,Neg
F-3049,male,1.5,28N,04E,25,1997-11-23,Neg
F-2928,female,1.5,28N,05E,2,1997-11-15,Neg
F-2995,female,1.5,27N,07E,12,1997-11-30,Neg
F-2940,male,1.5,29N,04E,12,1997-11-18,Neg
F-2939,female,4.5,28N,07E,3,1997-11-27,Neg
F-2937,female,5.5,31N,06E,25,1997-11-25,Neg
F-2936,male,1.5,29N,06E,1,1997-11-16,Neg
F-2934,male,2.5,27N,04E,1,1997-11-16,Neg
F-2945,male,0.5,29N,04E,14,1997-11-22,Neg
F-2929,male,1.5,30N,06E,7,1997-11-22,Neg
F-2947,male,1.5,30N,04E,17,1997-11-16,Neg
540713,male,2.5,30N,04E,29,2018-10-21,Neg
F-2921,male,0.5,29N,04E,10,1997-11-26,Neg
F-2237,male,1.5,27N,05E,25,1997-11-17,Neg
F-2916,male,5.5,28N,05E,8,1997-11-27,Neg
F-2914,male,2.5,30N,04E,16,1997-11-23,Neg
F-2912,female,5.5,28N,04E,17,1997-11-15,Neg
F-2911,male,2.5,28N,06E,4,1997-11-15,Neg
F-2933,male,2.5,28N,06E,4,1997-11-16,Neg
F-2965,male,1.5,28N,08E,19,1997-11-26,Neg
F-2989,male,3.5,27N,05E,16,1997-11-16,Neg
F-2988,male,1.5,27N,05E,7,1997-11-17,Neg
F-2987,male,0.5,28N,07E,30,1997-11-15,Neg
F-2984,male,1.5,28N,07E,30,1997-11-16,Neg
F-2980,male,1.5,28N,06E,32,1997-11-24,Neg
F-2975,male,3.5,29N,05E,3,1997-11-23,Neg
F-2941,male,1.5,28N,05E,8,1997-11-18,Neg
F-2967,male,2.5,29N,04E,17,1997-11-26,Neg
F-3083,female,2.5,30N,06E,9,1997-11-29,Neg
F-2961,male,1.5,28N,07E,30,1997-11-15,Neg
F-2956,male,1.5,29N,04E,7,1997-11-15,Neg
F-2955,female,10.5,28N,04E,17,1997-11-28,Neg
F-2954,male,2.5,28N,05E,33,1997-11-25,Neg
F-2953,male,2.5,27N,06E,20,1997-11-25,Neg
F-2952,female,5.5,29N,04E,26,1997-11-16,Neg
F-2949,female,4.5,28N,05E,12,1997-11-25,Neg
F-2971,male,1.5,30N,05E,22,1997-11-15,Neg
F-3200,male,2.5,29N,04E,22,1997-11-26,Neg
F-3170,female,3.5,30N,06E,9,1997-11-28,Neg
F-3228,male,2.5,30N,03E,25,1997-11-16,Neg
F-3226,female,2.5,28N,07E,29,1997-11-18,Neg
F-3222,male,4.5,30N,07E,30,1997-11-29,Neg
F-3219,female,2.5,28N,07E,5,1997-11-30,Neg
F-3215,male,3.5,30N,03E,25,1997-11-26,Neg
F-3235,female,0.5,28N,06E,35,1997-11-16,Neg
F-3205,male,1.5,29N,07E,18,1997-11-16,Neg
F-3247,male,1.5,30N,05E,7,1997-11-20,Neg
F-3192,female,3.5,29N,07E,8,1997-11-30,Neg
F-3191,female,9.5,29N,06E,4,1997-11-30,Neg
F-3185,male,1.5,30N,07E,28,1997-11-16,Neg
F-3181,male,1.5,31N,06E,36,1997-11-30,Neg
F-3179,male,1.5,28N,07E,33,1997-11-29,Neg
F-3178,male,2.5,28N,05E,18,1997-11-22,Neg
F-3079,female,8.5,28N,05E,20,1997-11-29,Neg
F-3209,female,3.5,31N,07E,30,1997-11-29,Neg
F-3270,female,0.5,29N,05E,36,1997-11-17,Neg
F-3305,male,1.5,28N,06E,30,1997-11-19,Neg
F-3300,male,4.5,29N,05E,7,1997-11-28,Neg
F-3299,male,2.5,29N,04E,27,1997-11-28,Neg
F-3295,female,5.5,27N,05E,26,1997-11-20,Neg
F-3293,female,0.5,27N,05E,26,1997-12-04,Neg
F-3283,female,2.5,29N,06E,3,1997-11-15,Neg
F-3234,female,3.5,29N,04E,17,1997-11-30,Neg
F-3272,male,1.5,29N,05E,13,1997-11-15,Neg
F-3169,male,1.5,29N,04E,17,1997-11-27,Neg
F-3269,female,0.5,29N,05E,36,1997-11-17,Neg
F-3266,male,1.5,30N,05E,36,1997-11-18,Neg
F-3265,female,3.5,26N,06E,5,1997-12-05,Neg
F-3263,male,2.5,27N,06E,16,1997-11-15,Neg
F-3262,male,2.5,27N,06E,16,1997-11-16,Neg
F-3261,female,9.5,29N,05E,31,1997-11-30,Neg
F-3252,male,1.5,31N,06E,27,1997-11-15,Neg
F-3282,female,4.5,29N,06E,3,1997-11-15,Neg
F-3095,male,1.5,30N,04E,24,1997-11-16,Neg
F-3174,male,1.5,30N,07E,30,1997-11-15,Neg
F-3124,male,1.5,26N,06E,9,1997-11-15,Neg
F-3123,female,6.5,29N,04E,10,1997-11-16,Neg
F-3122,male,2.5,26N,06E,9,1997-11-15,Neg
F-3117,male,2.5,29N,04E,8,1997-11-18,Neg
F-3114,female,2.5,28N,05E,6,1997-11-17,Neg
F-3131,male,4.5,28N,06E,5,1997-11-16,Neg
F-3107,male,1.5,30N,06E,32,1997-11-29,Neg
F-3133,female,3.5,28N,06E,13,1997-11-26,Neg
F-3094,female,0.5,30N,06E,32,1997-11-18,Neg
F-3092,female,3.5,30N,06E,32,1997-11-16,Neg
F-3090,male,1.5,30N,06E,32,1997-11-15,Neg
F-3088,male,2.5,29N,07E,32,1997-11-16,Neg
F-3087,male,1.5,27N,03E,1,1997-11-15,Neg
F-3085,female,4.5,28N,07E,5,1997-11-28,Neg
F-3084,male,3.5,31N,06E,27,1997-11-15,Neg
F-3112,male,3.5,30N,05E,27,1997-11-16,Neg
F-3149,male,3.5,29N,04E,32,1997-11-15,Neg
F-3167,female,5.5,27N,07E,14,1997-11-22,Neg
F-3166,male,3.5,27N,06E,13,1997-11-17,Neg
F-3164,male,1.5,29N,04E,7,1997-11-30,Neg
F-3158,male,0.5,30N,06E,9,1997-11-30,Neg
F-3157,male,1.5,28N,06E,35,1997-11-16,Neg
F-3154,male,1.5,30N,06E,32,1997-11-29,Neg
F-3127,male,1.5,31n,07E,30,1997-11-16,Neg
F-3150,male,3.5,31N,06E,24,1997-11-15,Neg
F-2909,female,2.5,27N,06E,21,1997-11-18,Neg
F-3148,male,2.5,29N,06E,23,1997-11-15,Neg
F-3147,male,2.5,29N,04E,21,1997-11-28,Neg
F-3142,female,6.5,29N,06E,5,1997-11-27,Neg
F-3137,female,3.5,28N,05E,18,1997-11-22,Neg
F-3136,female,4.5,29N,04E,7,1997-11-26,Neg
F-3135,male,2.5,29N,04E,18,1997-11-26,Neg
F-3134,female,9.5,29N,04E,18,1997-11-26,Neg
F-3152,female,3.5,29N,04E,7,1997-11-16,Neg
127430,female,8.5,28N,06E,7,2001-12-20,Neg
127241,female,0.5,29N,04E,8,2001-11-17,Neg
127401,female,0.5,29N,04E,19,2001-11-25,Neg
12973,female,2.5,27N,07E,28,1998-11-23,Neg
12746,female,4.5,28N,07E,34,1999-10-17,Neg
12732,female,1.5,26N,07E,3,1999-10-16,Neg
12736,female,2.5,28N,08E,19,1999-10-19,Neg
127407,male,0.5,29N,05E,3,2001-11-27,Neg
12804,male,1.5,30N,05E,14,1998-11-24,Neg
12945,female,1.5,27N,06E,8,1998-10-27,Neg
12932,female,1.5,30N,04E,23,1998-10-26,Neg
127408,male,1.5,28N,06E,7,2001-11-27,Neg
129677,female,8.5,27N,06E,6,2001-11-24,Neg
12966,male,1.5,27N,07E,20,1998-11-23,Neg
127418,female,3.5,26N,06E,4,2001-11-29,Neg
129605,male,2.5,29N,04E,29,2001-11-20,Neg
12938,female,1.5,30N,04E,35,1998-11-02,Neg
12811,female,4.5,26N,06E,5,1998-11-24,Neg
12852,female,1.5,26N,07E,10,11/  /98,Neg
12863,female,6.5,27N,07E,16,11/  /98,Neg
12851,female,1.5,26N,07E,10,11/  /98,Neg
12843,male,1.5,27N,07E,14,1998-11-25,Neg
12816,female,9.5,28N,06E,27,1998-11-24,Neg
12866,male,1.5,28N,08E,30,11/  /98,Neg
12815,female,2.5,28N,06E,27,1998-11-24,Neg
12814,male,1.5,28N,06E,27,1998-11-24,Neg
12869,female,3.5,26N,07E,12,1998-11-20,Neg
12871,male,1.5,27N,07E,29,1998-11-20,Neg
12880,male,2.5,27N,07E,27,1998-10-29,Neg
12898,female,1.5,27N,06E,13,1998-11-20,Neg
1293,male,4.5,29N,05E,14,1998-12-14,Neg
12813,female,3.5,28N,06E,27,1998-11-24,Neg
129303,male,2.5,29N,05E,27,2000-11-19,Neg
12810,male,1.5,27N,06E,13,1998-11-24,Neg
12808,male,1.5,28N,08E,6,1998-11-24,Neg
1292,female,3.5,31N,07E,30,1998-12-20,Neg
12805,male,2.5,27N,07E,11,1998-11-24,Neg
12855,male,1.5,27N,07E,28,11/  /98,Neg
12926,female,1.5,28N,07E,29,1998-10-23,Neg
12833,female,4.5,28N,07E,7,1998-11-29,Neg
